plot,tree.id,species,dbh, type,class,sp.code,ht,hcb,cw,x,y
22,3137,化香,5.3,Adult,化香,PS,5.4,1.4,2.1,118.9,78.3
24,3138,化香,4.1,Sapling,化香,PS,4.8,2.1,2.2,80,63.5
23,3139,化香,4.1,Sapling,化香,PS,6.2,2.5,1.9,82.6,64.8
23,3140,马尾松,10.8,Adult,马尾松,PM,8.7,1.1,2.65,89.2,63.9
23,3141,盐肤木,4.4,Sapling,其它树种,Others,7.3,3.6,2,89.4,65
23,3142,马尾松,3.8,Sapling,马尾松,PM,6.4,1.3,2.45,92.8,64
23,3143,化香,3.3,Sapling,化香,PS,7.8,3.4,2.05,94.9,61.2
23,3144,马尾松,13.6,Adult,马尾松,PM,9,3.6,3.8,98.8,61.9
23,3145,化香,4.6,Sapling,化香,PS,5.8,2.8,2.1,99.1,66.9
23,3146,化香,3.6,Sapling,化香,PS,5.6,2.6,1.85,99.2,66.8
23,3147,化香,6.4,Adult,化香,PS,7.8,3.1,2.5,98.8,67.5
23,3148,化香,4.5,Sapling,化香,PS,6.7,2.4,1.9,98.6,67.5
23,3149,化香,4.2,Sapling,化香,PS,6.5,2.2,1.6,98.3,67.5
23,3150,盐肤木,5.1,Adult,其它树种,Others,6,3,2.4,95.1,63.3
23,3151,马尾松,9.5,Adult,马尾松,PM,8,2.8,2.95,91.3,63.6
23,3152,山杨,3.3,Sapling,山杨,PD,5.2,5,0.55,88.8,64.7
23,3153,山杨,4.7,Sapling,山杨,PD,7,5,0.6,88.5,63.5
23,3154,化香,8.2,Adult,化香,PS,7.4,1.3,2.2,87.9,64.1
23,3155,化香,4.5,Sapling,化香,PS,7.2,3.4,2.1,87.7,64.7
23,3156,化香,5.8,Adult,化香,PS,6.9,4.8,2.1,87.7,64.4
23,3157,化香,8.7,Adult,化香,PS,8.3,3.5,3.25,87.5,64.8
23,3158,化香,6.6,Adult,化香,PS,6.5,2.3,2.9,87.6,64.5
23,3159,化香,4.9,Sapling,化香,PS,6.2,2.2,1.65,87.3,64.9
23,3160,化香,4.8,Sapling,化香,PS,7.1,4.5,1.55,86.8,64.1
23,3161,化香,6.1,Adult,化香,PS,7.8,2.4,2,85.6,64.4
23,3162,化香,3,Sapling,化香,PS,3.8,2.4,2.7,85.7,64.4
23,3163,化香,8.6,Adult,化香,PS,9.3,2.2,2.6,85.5,64.7
23,3164,化香,3.7,Sapling,化香,PS,6.3,3.2,1.85,84.3,65
23,3165,化香,3.6,Sapling,化香,PS,6.8,2.1,2,84.4,67.2
23,3166,香樟,4.6,Sapling,其它树种,Others,7.3,2.3,2.15,83.3,67.1
23,3167,化香,6.5,Adult,化香,PS,9.2,4.8,2.75,83,66.9
23,3168,化香,3.3,Sapling,化香,PS,6.8,1.4,2.6,81.5,65.3
23,3169,化香,2.8,Sapling,化香,PS,6.3,3,1.6,81.8,65.5
23,3170,化香,5.3,Adult,化香,PS,6,1.9,3.05,81.1,65.3
23,3171,化香,5.8,Adult,化香,PS,5.9,1.2,3.75,81.2,65.1
23,3172,化香,5.8,Adult,化香,PS,6.5,2.4,2.15,80.8,65.2
23,3173,化香,4.2,Sapling,化香,PS,5.9,3.8,2.05,82.5,66.7
23,3174,化香,7.4,Adult,化香,PS,8.5,2.1,2.8,82.6,66.6
23,3175,化香,7.1,Adult,化香,PS,7.3,1.8,2,82.3,66.7
23,3176,化香,3.8,Sapling,化香,PS,5.4,4.2,1.65,81.4,68.5
24,3177,化香,7.5,Adult,化香,PS,8.5,1.4,4.05,80,69.7
23,3178,盐肤木,7.1,Adult,其它树种,Others,6.8,2.2,8.15,80.7,69.4
23,3179,山杨,3.5,Sapling,山杨,PD,4.8,1.5,2.05,86.5,71.3
23,3180,光皮桦,5.5,Adult,光皮桦,BL,7.4,2.2,3.9,86.1,71.4
23,3181,马尾松,6.6,Adult,马尾松,PM,5.4,1.1,3.55,88.6,72
23,3182,光皮桦,3.2,Sapling,光皮桦,BL,6.5,4,2.3,88.7,72.3
23,3183,化香,5.8,Adult,化香,PS,7.6,3,3.2,90.1,73.3
23,3184,化香,4.3,Sapling,化香,PS,5,1.3,2.2,90.3,73.5
23,3185,化香,4.3,Sapling,化香,PS,7.5,3.6,2.1,90.2,73.3
23,3186,化香,3.4,Sapling,化香,PS,6.1,3.5,2.2,90.3,73
23,3187,化香,3.2,Sapling,化香,PS,5.6,1.7,2.4,90.8,73.1
23,3188,化香,3.8,Sapling,化香,PS,7.4,3.2,1.65,91.1,73.3
23,3189,化香,7.2,Adult,化香,PS,8.2,2.2,3.65,91.2,73.5
23,3190,化香,5.4,Adult,化香,PS,5.2,1.8,2.65,92.3,72.2
23,3191,化香,7.6,Adult,化香,PS,7.8,1.5,6.3,92.2,72.1
23,3192,山杨,3.8,Sapling,山杨,PD,7.2,2.6,3.3,90.8,69.8
23,3193,光皮桦,7.2,Adult,光皮桦,BL,11.8,6.5,2.55,85.8,70
23,3194,化香,5.4,Adult,化香,PS,7.5,2.5,3.2,98.3,71.2
23,3195,化香,3.4,Sapling,化香,PS,5.6,3.1,1.9,98.2,71.8
23,3196,香樟,4.6,Sapling,其它树种,Others,7,1.8,2.55,99.1,75.5
23,3197,化香,3.9,Sapling,化香,PS,5.6,1,2.95,99.3,76.8
23,3198,马尾松,7.1,Adult,马尾松,PM,5.2,1.1,2.6,98.5,79.3
23,3199,光皮桦,6.7,Adult,光皮桦,BL,9.2,2.8,2.55,98.1,79.7
23,3200,马尾松,16.7,Adult,马尾松,PM,6.8,1.1,5.6,95.5,79
23,3201,化香,3.4,Sapling,化香,PS,4.8,2.2,2.15,93.5,78.9
23,3202,化香,5.2,Adult,化香,PS,6.5,1.7,3.8,93.1,75.1
23,3203,化香,8.6,Adult,化香,PS,9,1.7,5.15,92.4,72.8
23,3204,化香,3.5,Sapling,化香,PS,4.3,1.2,2.95,81.1,74.6
23,3205,化香,4.7,Sapling,化香,PS,5.2,1.1,3.7,81,74.3
23,3206,化香,3.6,Sapling,化香,PS,5.4,2,3.7,80.8,74.1
23,3207,化香,3,Sapling,化香,PS,4,1.8,3,80.9,74.3
23,3208,化香,4.9,Sapling,化香,PS,5.1,1.2,3.75,85.5,75.6
23,3209,马尾松,4.3,Sapling,马尾松,PM,4.6,0.6,2.45,85,76.3
23,3210,光皮桦,6,Adult,光皮桦,BL,7.3,2.3,3.85,84.6,76.4
23,3211,光皮桦,3.6,Sapling,光皮桦,BL,8.4,3.4,2.05,81.5,79.8
23,3212,光皮桦,5.7,Adult,光皮桦,BL,8.6,3,2.2,81.5,79.7
24,3213,盐肤木,10.1,Adult,其它树种,Others,8.2,2.1,4.5,64.8,60.7
24,3214,化香,3.1,Sapling,化香,PS,3.7,1.9,1.6,66.7,63.2
24,3215,化香,5.5,Adult,化香,PS,3.9,2.4,2.7,67.3,61.7
24,3216,马尾松,12.7,Adult,马尾松,PM,7.2,2.8,2.5,73.5,61.8
24,3217,化香,3.6,Sapling,化香,PS,6.5,6.1,2.45,75.5,60.7
24,3218,化香,7.8,Adult,化香,PS,8.2,6.5,2.65,78.2,60.3
24,3219,化香,2.8,Sapling,化香,PS,5.4,3.2,2.05,79.2,62.1
24,3220,化香,3.3,Sapling,化香,PS,6.9,3.2,2.3,79.3,62.1
24,3221,马尾松,15.7,Adult,马尾松,PM,8.4,0.9,3.2,78.4,64.2
24,3222,枫香,3.4,Sapling,枫香,LF,5.8,2.6,2.25,76.9,64.2
24,3223,枫香,4.6,Sapling,枫香,LF,6.4,3.1,2.5,76.5,64.1
24,3224,化香,4.3,Sapling,化香,PS,5.6,5.2,2.7,75.8,63.9
24,3225,化香,3,Sapling,化香,PS,4.8,4.6,2,74.9,63.9
24,3226,光皮桦,8.9,Adult,光皮桦,BL,8.4,6.8,2.05,74.9,64.2
24,3227,化香,3.9,Sapling,化香,PS,6.7,6.1,1.1,74.2,64.3
24,3228,化香,2.9,Sapling,化香,PS,6.5,6.1,1.05,75.4,65
24,3229,化香,4.2,Sapling,化香,PS,7.2,4.8,1.7,74.6,65
24,3230,化香,4.5,Sapling,化香,PS,7.6,6.8,1.35,73.8,65.5
24,3231,化香,6.2,Adult,化香,PS,7.6,7.1,2.45,73.9,65.6
24,3232,化香,2.7,Sapling,化香,PS,6.4,5.9,1.4,73.8,64.6
24,3233,化香,3.7,Sapling,化香,PS,7.1,6.5,2.35,73.5,64.4
24,3234,化香,5.8,Adult,化香,PS,7.6,6.9,2.6,73.2,64.5
24,3235,化香,5.1,Adult,化香,PS,7.8,4.3,2.05,73.3,64.5
24,3236,柃木,2.6,Sapling,其它树种,Others,5.8,1.7,1.15,73,63.7
24,3237,化香,3.5,Sapling,化香,PS,7.2,5.8,1.6,73.3,63.7
24,3238,化香,4,Sapling,化香,PS,7.3,6.1,1.4,73.4,63.8
24,3239,马尾松,2.9,Sapling,马尾松,PM,3.8,1.1,1.9,67.4,65.1
24,3240,化香,3.4,Sapling,化香,PS,4.6,2.3,1.1,67,67.2
24,3241,化香,4.9,Sapling,化香,PS,6.2,2.1,2.5,63.4,65
24,3242,化香,3.8,Sapling,化香,PS,6.8,6.5,1.75,63.5,65.1
24,3243,化香,3.2,Sapling,化香,PS,4.2,3.8,2,62.1,65.8
24,3244,化香,3.8,Sapling,化香,PS,5.3,3.4,2,61,65.9
24,3245,化香,3.2,Sapling,化香,PS,5.4,4.7,2,63.2,67.2
24,3246,盐肤木,4,Sapling,其它树种,Others,5.9,5.4,2.25,63.8,66.4
24,3247,化香,3,Sapling,化香,PS,4.1,3.5,1.2,64.1,66.4
24,3248,化香,7.2,Adult,化香,PS,7.3,6.5,2.65,64.8,66.4
24,3249,化香,4.8,Sapling,化香,PS,7.2,6.7,1.9,65,66.4
24,3250,化香,4.8,Sapling,化香,PS,7.5,6.7,2.6,65.1,66.5
24,3251,化香,4.2,Sapling,化香,PS,7,1.1,2.15,65.3,66.6
24,3252,化香,6.1,Adult,化香,PS,7.6,4.9,2.55,65.4,66.6
24,3253,化香,5.4,Adult,化香,PS,7.1,6.5,2.7,65.5,66.6
24,3254,化香,3.5,Sapling,化香,PS,7.1,4.7,1.9,65.2,67.2
24,3255,化香,5.4,Adult,化香,PS,6.9,1.1,2.6,66.2,68.4
24,3256,化香,5.8,Adult,化香,PS,7.2,4.2,2.45,66.3,68.4
24,3257,化香,3.6,Sapling,化香,PS,6.4,5.8,1.7,67.2,68
24,3258,化香,5.4,Adult,化香,PS,7.6,6.1,3.45,67.8,68
24,3259,化香,3.4,Sapling,化香,PS,7.1,6.8,1.35,67.8,68.2
24,3260,化香,3.2,Sapling,化香,PS,5.8,2.1,2.5,67.7,68.3
24,3261,化香,3.1,Sapling,化香,PS,6.2,5.7,2.3,64,69.2
24,3262,光皮桦,10.7,Adult,光皮桦,BL,11.6,5.4,3.55,64.6,69.2
24,3263,化香,3.4,Sapling,化香,PS,7.1,6.5,2.3,65.3,68.4
24,3264,化香,5.6,Adult,化香,PS,6.8,6.2,1.8,65.1,68.2
24,3265,化香,3.6,Sapling,化香,PS,6.8,6.3,2.3,66,68.6
24,3266,化香,3.5,Sapling,化香,PS,7.1,6.4,1.95,66,68.4
24,3267,化香,3.8,Sapling,化香,PS,6.8,5.9,2.05,65.9,68.8
24,3268,山杨,4,Sapling,山杨,PD,5.6,3.2,1.95,66.6,68.8
24,3269,盐肤木,7.3,Adult,其它树种,Others,7.3,6.8,2.7,67.2,68.5
24,3270,山杨,4.1,Sapling,山杨,PD,5.7,5.3,2.35,68.2,68.3
24,3271,山杨,3.3,Sapling,山杨,PD,5.8,4.2,1.95,68.6,67.3
24,3272,化香,2,Sapling,化香,PS,5.4,4.9,0.9,70.9,68.1
24,3273,山杨,5.7,Adult,山杨,PD,6.8,4.7,2.2,61.7,69.1
24,3274,光皮桦,7.3,Adult,光皮桦,BL,7.5,5.3,2.5,71.5,68.2
24,3275,化香,2.7,Sapling,化香,PS,4.9,4.2,2,72.1,67.5
24,3276,化香,3.2,Sapling,化香,PS,6.2,5.8,2.25,72.3,67.7
24,3277,化香,3.6,Sapling,化香,PS,6.8,6.2,1.95,72.9,67.7
24,3278,化香,5.8,Adult,化香,PS,7.3,6.2,2.85,72.8,67.5
24,3279,化香,5.1,Adult,化香,PS,7.5,6.4,3.05,73.2,67.5
24,3280,化香,6.2,Adult,化香,PS,7.6,6.7,2.8,73.2,67.6
24,3281,化香,7.4,Adult,化香,PS,7.6,4.9,2.6,73.9,67.5
24,3282,马尾松,7.6,Adult,马尾松,PM,6.1,2.6,2.75,77.3,69.4
24,3283,光皮桦,3.3,Sapling,光皮桦,BL,5.4,4.3,1.7,77.3,70.4
24,3284,光皮桦,3.9,Sapling,光皮桦,BL,7.4,6.8,2.3,76.6,73.4
24,3285,光皮桦,3.3,Sapling,光皮桦,BL,4.1,3.8,1.75,76,72.9
24,3286,盐肤木,3.3,Sapling,其它树种,Others,4.5,3.9,2,76,73.2
24,3287,化香,3,Sapling,化香,PS,6.2,5.6,2.4,76.5,73.9
24,3288,化香,3.6,Sapling,化香,PS,4.2,3.5,1.5,77.2,73.9
24,3289,盐肤木,4,Sapling,其它树种,Others,6.2,3.8,3,76.2,74.6
24,3290,马尾松,4.2,Sapling,马尾松,PM,4.1,0.8,2.45,78.7,75.5
24,3291,光皮桦,5.8,Adult,光皮桦,BL,7.6,6.5,2.1,78.5,76.4
24,3292,盐肤木,3.2,Sapling,其它树种,Others,6.4,3.2,2.8,77,75.4
24,3293,盐肤木,4.7,Sapling,其它树种,Others,6.2,5,1.9,76.6,75.4
24,3294,盐肤木,2.7,Sapling,其它树种,Others,4.3,3.4,0.8,74.9,75.1
24,3295,盐肤木,4.2,Sapling,其它树种,Others,6.6,5.4,1.65,74.7,76.6
24,3296,盐肤木,3,Sapling,其它树种,Others,5.2,4.6,2.65,73.8,76
24,3297,盐肤木,5,Adult,其它树种,Others,6.4,5.3,2.05,73.3,76
24,3298,光皮桦,5.2,Adult,光皮桦,BL,7.1,6.5,2.4,73.8,74.3
24,3299,光皮桦,6.7,Adult,光皮桦,BL,7.6,3.8,2.6,73.3,76.2
24,3300,化香,3,Sapling,化香,PS,3.5,3.2,1.5,72.8,76.2
24,3301,光皮桦,7.4,Adult,光皮桦,BL,7.6,4.2,3.25,72.5,76.9
24,3302,马尾松,3,Sapling,马尾松,PM,3.2,0.7,2.6,65.3,75.7
24,3303,化香,3.6,Sapling,化香,PS,4.3,3.8,2.65,64.5,74.7
24,3304,光皮桦,4.7,Sapling,光皮桦,BL,7.5,3.9,2.35,65.1,70.4
24,3305,光皮桦,3.4,Sapling,光皮桦,BL,6.8,2.7,2.45,64.1,70.4
24,3306,光皮桦,2.9,Sapling,光皮桦,BL,5.9,5.2,1.65,64.5,74.8
24,3307,光皮桦,3.4,Sapling,光皮桦,BL,6.8,6.4,1.55,63.1,74.2
24,3308,光皮桦,3.2,Sapling,光皮桦,BL,5.3,4.6,1.3,63.3,74.9
24,3309,光皮桦,3.7,Sapling,光皮桦,BL,5.6,5.1,1.75,64.2,74.7
24,3310,光皮桦,5.4,Adult,光皮桦,BL,6.2,5.7,2.5,64.4,76.1
24,3311,光皮桦,6.8,Adult,光皮桦,BL,7.6,5.4,2.85,63.8,74.7
24,3312,光皮桦,3.5,Sapling,光皮桦,BL,5.4,4.1,1.6,62.8,75.6
24,3313,光皮桦,4.5,Sapling,光皮桦,BL,5.3,4.6,1.75,62.8,75.4
24,3314,光皮桦,5.2,Adult,光皮桦,BL,6.6,3.4,1.65,63.2,71.2
24,3315,光皮桦,8.1,Adult,光皮桦,BL,7.6,6.7,1.9,63,71.1
24,3316,光皮桦,3.6,Sapling,光皮桦,BL,4.3,3.2,2.6,63.5,71.2
24,3317,光皮桦,3.4,Sapling,光皮桦,BL,3.9,3.2,1.15,61.7,74.3
24,3318,光皮桦,3.9,Sapling,光皮桦,BL,4.9,4.2,1.3,62.3,77.5
24,3319,光皮桦,5.4,Adult,光皮桦,BL,6.9,6.2,2.25,61.4,78.9
24,3320,光皮桦,6.2,Adult,光皮桦,BL,6.2,5,2.45,62,77.9
24,3321,光皮桦,5.6,Adult,光皮桦,BL,7.4,4.5,1.7,62.5,77.9
24,3322,枫香,5.3,Adult,枫香,LF,5.3,1.1,3.85,63.1,77.4
24,3323,化香,3.2,Sapling,化香,PS,3.2,2.5,1.5,63.8,77.8
24,3324,光皮桦,3.4,Sapling,光皮桦,BL,6.5,5.8,2.15,64.8,77.6
24,3325,光皮桦,3.9,Sapling,光皮桦,BL,7.2,6.4,2.3,65.8,77.3
24,3326,光皮桦,3.2,Sapling,光皮桦,BL,6.2,3.5,1.3,66.5,78
24,3327,光皮桦,7.6,Adult,光皮桦,BL,7.1,4.7,2.7,69,77.5
24,3328,光皮桦,3,Sapling,光皮桦,BL,6.8,6.2,1.95,69.5,76.7
24,3329,光皮桦,8,Adult,光皮桦,BL,7.2,6.7,2.3,69,77.7
24,3330,光皮桦,3,Sapling,光皮桦,BL,4.2,3.4,0.8,69.6,78.1
24,3331,光皮桦,5.6,Adult,光皮桦,BL,6.9,6.2,1.65,70.8,78.9
24,3332,光皮桦,3.3,Sapling,光皮桦,BL,5.4,4.8,0.55,71.2,78.9
24,3333,光皮桦,3,Sapling,光皮桦,BL,4.4,3.2,1,70.8,79.4
24,3334,光皮桦,3.2,Sapling,光皮桦,BL,4.5,2.1,1,64.4,79.3
24,3335,光皮桦,5.4,Adult,光皮桦,BL,6.4,5.3,1.7,71.4,78.7
24,3336,光皮桦,4.5,Sapling,光皮桦,BL,4.1,3.4,1.3,71.6,78.7
24,3337,光皮桦,6,Adult,光皮桦,BL,7.1,6.6,1.8,72.3,78.9
24,3338,光皮桦,5.7,Adult,光皮桦,BL,6.7,6.1,1.3,72.5,78.5
24,3339,光皮桦,3,Sapling,光皮桦,BL,6.9,5.4,1.6,73.5,78.1
24,3340,光皮桦,6.2,Adult,光皮桦,BL,7.2,6.5,1.4,73.5,79.6
24,3341,光皮桦,3.1,Sapling,光皮桦,BL,6.5,5.4,0.6,73.8,79.4
24,3342,光皮桦,3.3,Sapling,光皮桦,BL,5.8,5.4,0.85,74.1,79.1
24,3343,光皮桦,3.5,Sapling,光皮桦,BL,5.2,4.8,0.55,74.5,79.5
24,3344,光皮桦,5.7,Adult,光皮桦,BL,5.8,5.7,1,75.4,78.5
24,3345,光皮桦,4.3,Sapling,光皮桦,BL,5.6,4.8,1.85,75.8,79
24,3346,光皮桦,4.7,Sapling,光皮桦,BL,7.2,6.8,1.95,75.4,79.5
24,3347,光皮桦,4.2,Sapling,光皮桦,BL,6.3,5.7,2.35,76.4,79.3
24,3348,光皮桦,6.7,Adult,光皮桦,BL,5.2,4.7,1.65,77.2,79.3
24,3349,光皮桦,3.7,Sapling,光皮桦,BL,6.1,5,1.15,77,79.7
26,3350,光皮桦,5.8,Adult,光皮桦,BL,8.9,5.6,1,40,64.2
25,3351,光皮桦,11,Adult,光皮桦,BL,12.8,7.5,6.05,40.3,63.5
25,3353,光皮桦,11.7,Adult,光皮桦,BL,12.5,7,6.4,43.2,63.1
25,3354,光皮桦,13.3,Adult,光皮桦,BL,12.3,6.8,5.1,45.6,60.3
25,3355,马尾松,3.9,Sapling,马尾松,PM,4.3,0.5,2.25,47.4,62.2
25,3356,光皮桦,4.8,Sapling,光皮桦,BL,8.6,3.8,1.35,47.7,60.3
25,3357,化香,3.4,Sapling,化香,PS,5.2,2.5,1.4,49.7,60.1
25,3358,化香,6.6,Adult,化香,PS,9,2.3,2.7,50.2,61.3
25,3359,光皮桦,46.3,Adult,光皮桦,BL,12.8,3.6,7.25,54.8,62.5
25,3360,化香,4.6,Sapling,化香,PS,6,1.5,1.9,56.3,62.1
25,3361,光皮桦,12.5,Adult,光皮桦,BL,9.8,3.6,4.35,59.8,63.5
25,3362,化香,2.5,Sapling,化香,PS,5.2,2.8,2.65,57.8,63.5
25,3363,化香,2.7,Sapling,化香,PS,4.8,2.5,1.4,57.6,63.7
25,3364,化香,3.9,Sapling,化香,PS,5.2,3.2,1.4,57.4,63.2
25,3365,化香,7.3,Adult,化香,PS,6.9,1.5,2,57.3,63.5
25,3366,化香,6.3,Adult,化香,PS,7.3,1.2,3.65,57.2,63.4
25,3367,光皮桦,11.5,Adult,光皮桦,BL,11.3,5.3,4.35,56.9,63.5
25,3368,光皮桦,3.5,Sapling,光皮桦,BL,6.5,5.2,0.95,56.6,69.2
25,3369,化香,6.1,Adult,化香,PS,7.8,2.2,3.1,55.5,68.8
25,3370,枫香,10.6,Adult,枫香,LF,9.5,1.3,6.4,52.3,67.7
25,3371,枫香,15.1,Adult,枫香,LF,12.5,2.4,6.2,51.6,67.9
25,3372,光皮桦,6.8,Adult,光皮桦,BL,9.5,5.5,2.05,51.3,67.8
25,3373,马尾松,4,Sapling,马尾松,PM,4.3,1.4,3,50.3,68.9
25,3374,光皮桦,6.6,Adult,光皮桦,BL,9,3,2.7,49.6,68.1
25,3375,光皮桦,10.1,Adult,光皮桦,BL,9.5,5.2,3.2,49.7,67.4
25,3376,光皮桦,11,Adult,光皮桦,BL,10.1,4,3.85,42.9,67.4
25,3377,光皮桦,11.6,Adult,光皮桦,BL,10.8,8,2.4,47.7,67.5
25,3378,光皮桦,12,Adult,光皮桦,BL,10,6.3,3.1,47.7,66.8
25,3379,光皮桦,11.7,Adult,光皮桦,BL,12,4.3,6.65,46.8,69.1
25,3380,马尾松,3.8,Sapling,马尾松,PM,3.5,0.5,2.15,46.6,68.9
25,3381,枫香,5.9,Adult,枫香,LF,7.3,1.2,3.2,42,70.1
25,3383,光皮桦,12.5,Adult,光皮桦,BL,11.8,6,4.35,42.2,61.6
25,3384,光皮桦,28.6,Adult,光皮桦,BL,13.8,4.5,8.25,42.1,71.2
25,3385,化香,5.7,Adult,化香,PS,7.5,1.8,4.45,46.2,73.4
25,3386,光皮桦,4.8,Sapling,光皮桦,BL,9.4,6,1.5,48.1,74.5
25,3387,化香,3.7,Sapling,化香,PS,6.5,1.6,2.95,48.8,73.2
25,3388,楤木,3.4,Sapling,其它树种,Others,7.2,7,1.35,48.8,72.6
25,3389,光皮桦,7.6,Adult,光皮桦,BL,11.2,7.2,3.2,49.7,72.2
25,3390,光皮桦,9.6,Adult,光皮桦,BL,12.5,8,4.1,49.6,71.8
25,3391,枫香,6.6,Adult,枫香,LF,9.8,3,3.75,49.5,70.1
25,3392,枫香,13,Adult,枫香,LF,13.7,3.2,5,49.7,70.1
25,3393,光皮桦,11.6,Adult,光皮桦,BL,10.5,2.5,5.1,49.8,70.8
25,3394,盐肤木,3.2,Sapling,其它树种,Others,5.2,1.4,2.4,50.3,71.2
25,3395,光皮桦,5.5,Adult,光皮桦,BL,8.5,4.3,2.3,53.5,69.2
25,3396,光皮桦,6,Adult,光皮桦,BL,8.3,5.2,2.55,55,68.3
25,3397,光皮桦,15.9,Adult,光皮桦,BL,13.8,4,7.15,54.7,70.3
25,3398,光皮桦,6.2,Adult,光皮桦,BL,9.5,6.3,1.9,55.6,69.8
25,3399,化香,5.3,Adult,化香,PS,7,2.6,2.6,55.8,68
25,3400,化香,6.7,Adult,化香,PS,7.3,3,4.1,57.1,68.5
25,3401,化香,4.9,Sapling,化香,PS,6.3,3,2.15,57.1,68.3
25,3402,化香,5.8,Adult,化香,PS,7.5,3,3.75,57.1,68.1
25,3403,化香,6.7,Adult,化香,PS,7,3.2,3.45,57.3,68
25,3404,化香,4.3,Sapling,化香,PS,5.8,2.2,2.55,57.5,68
25,3405,化香,6.1,Adult,化香,PS,6.8,1.5,3.8,57.5,68.2
25,3406,化香,3.8,Sapling,化香,PS,5.3,2.5,1.9,58.5,67.8
25,3407,化香,3.5,Sapling,化香,PS,5.2,1.8,1.9,58.9,67.8
25,3408,化香,13.5,Adult,化香,PS,10,4.3,6,58.5,69.8
25,3409,化香,3.2,Sapling,化香,PS,4.8,2.1,2.1,59.8,70
25,3410,光皮桦,5.4,Adult,光皮桦,BL,7.8,2.2,3.7,55.8,72.8
25,3411,山檀,3.6,Sapling,其它树种,Others,3.2,1.1,2.55,55.6,73.4
25,3412,楤木,4.2,Sapling,其它树种,Others,4.8,4,1.85,59.3,73.3
25,3413,山檀,3.4,Sapling,其它树种,Others,3,1.1,1.4,59.8,74.8
25,3414,光皮桦,7.4,Adult,光皮桦,BL,9,4,3.15,54.5,75.1
25,3415,光皮桦,6.3,Adult,光皮桦,BL,8,4.5,2.8,56.7,75.2
25,3416,马尾松,10.2,Adult,马尾松,PM,6.5,1.3,3.6,57.1,75.5
25,3417,光皮桦,2.9,Sapling,光皮桦,BL,4.2,1.3,2.25,57.8,75.3
25,3418,光皮桦,3.7,Sapling,光皮桦,BL,6.2,3,2.3,59.5,77.3
25,3419,光皮桦,5.3,Adult,光皮桦,BL,5.6,3.2,1.95,59.2,77.5
25,3420,光皮桦,4.2,Sapling,光皮桦,BL,7.5,4.6,2.1,58.3,78
25,3421,光皮桦,4.1,Sapling,光皮桦,BL,7.2,3.8,1.4,58.2,77.9
25,3422,光皮桦,6.3,Adult,光皮桦,BL,8.5,5.8,2.25,59.8,79.8
25,3423,光皮桦,6.9,Adult,光皮桦,BL,8.8,6,2.25,58.9,79.1
25,3424,光皮桦,3.6,Sapling,光皮桦,BL,7.2,2.8,2,57.2,78.5
25,3425,光皮桦,5.4,Adult,光皮桦,BL,9,3.2,2.9,57.1,78.1
25,3426,马尾松,5.6,Adult,马尾松,PM,4.8,1.3,1.95,56.5,79.7
25,3427,光皮桦,4.3,Sapling,光皮桦,BL,5.3,1.3,2.95,56.3,78.1
25,3428,光皮桦,4.5,Sapling,光皮桦,BL,6.4,2.8,2.6,55.5,78.2
25,3429,光皮桦,4.3,Sapling,光皮桦,BL,7,3.8,1.9,55.2,78.2
25,3430,光皮桦,3.7,Sapling,光皮桦,BL,5.3,2.3,2.45,52.3,77.2
25,3431,光皮桦,5.9,Adult,光皮桦,BL,7.5,3.2,4.4,50.6,78.5
25,3432,光皮桦,6.8,Adult,光皮桦,BL,9.8,3.6,4.45,50.3,79.1
25,3433,光皮桦,3.9,Sapling,光皮桦,BL,6.5,2,2.15,49.8,79.1
25,3434,枫香,14.7,Adult,枫香,LF,11.8,2.2,6.65,49.7,78.8
25,3435,枫香,5.7,Adult,枫香,LF,8.4,3.2,2.2,49.1,79.7
25,3436,光皮桦,5.9,Adult,光皮桦,BL,9.5,4.6,2.1,48.8,77.3
25,3437,枫香,9.7,Adult,枫香,LF,10.2,3.5,4.2,47.8,77.3
25,3438,光皮桦,7.1,Adult,光皮桦,BL,9.8,5,2.4,47.1,78.3
25,3439,光皮桦,8.4,Adult,光皮桦,BL,10.5,5.1,2.4,46.2,78
25,3440,光皮桦,4,Sapling,光皮桦,BL,7.5,5,2.2,45,79.5
25,3441,光皮桦,2.6,Sapling,光皮桦,BL,7,6.3,1,45.6,78.8
25,3442,光皮桦,4.2,Sapling,光皮桦,BL,7.3,3.1,2.45,45.6,78.2
25,3443,光皮桦,4.1,Sapling,光皮桦,BL,7.1,2.5,2.5,45.8,77.8
25,3444,光皮桦,7,Adult,光皮桦,BL,9.8,5.6,1.7,43.2,79.6
25,3445,光皮桦,7.7,Adult,光皮桦,BL,10.2,6.3,1.9,43.1,79.4
25,3446,光皮桦,4.4,Sapling,光皮桦,BL,8.4,5.2,1.65,40.8,79.2
26,3447,光皮桦,14.8,Adult,光皮桦,BL,12.5,7.5,5.4,20.1,63.2
26,3448,枫香,17.4,Adult,枫香,LF,10.2,3.7,5.75,22.1,60.1
26,3449,光皮桦,14.5,Adult,光皮桦,BL,13.5,7,6,22.3,62.3
26,3450,山檀,3.2,Sapling,其它树种,Others,3.5,0.6,0.85,23.5,63.2
26,3451,化香,7.5,Adult,化香,PS,7.8,3,4,24.3,62.8
